GMB633,옥관입구(구미원예공사방면),10633,36.34341423,128.2744232
GMB634,옥관입구(구봉방면),10634,36.34342685,128.2745248
GMB627,옥관1리 문정자(화훼단지주유소방면),10627,36.32752234,128.275558
GMB628,옥관1리 문정자(구미원예공사방면),10628,36.32753758,128.2756695
GMB83,구미원예공사건너,10083,36.3305315,128.2758466
GMB84,구미원예공사앞,10084,36.33008925,128.2760426
GMB4875,수점마을종점,14875,36.11040155,128.2765092
GMB95,구봉리(옥관입구방면),10095,36.34670119,128.2769611
GMB96,구봉리(낙동출발방면),10096,36.34659402,128.2769724
GMB1141,죽장2리,11141,36.24169004,128.2771181
GMB1140,죽장2리,11140,36.24159873,128.277136
GMB871,화훼단지주유소앞,10871,36.32308791,128.2773061
GMB1161,횡산리말골,11161,36.1965967,128.2774415
GMB872,화훼단지주유소건너,10872,36.3229086,128.2775106
GMB1162,횡산리말골건너,11162,36.19664288,128.2776111
GMB156,내고1리입구앞,10156,36.22608678,128.2779815
GMB635,옥성(상농소방면),10635,36.29683503,128.2779899
GMB157,내고1리입구건너,10157,36.22602746,128.2781384
GMB636,옥성(농소2리이곡방면),10636,36.29679899,128.2782098
GMB821,하송(송천4리입구방면),10821,36.15251302,128.2789421
GMB4332,하송(금계방면),14332,36.15256116,128.2792576
GMB637,옥성(중농소방면),10637,36.29553074,128.2793375
GMB4366,송내(모다아울렛건너),14366,36.15384165,128.2798526
GMB1103,추모공원입구,11103,36.31782933,128.2799379
GMB4365,송내(모다아울렛앞),14365,36.15407795,128.2799411
GMB1104,추모공원입구건너,11104,36.31786643,128.2800933
GMB165,농소2리이곡(옥성방면),10165,36.31351845,128.2805715
GMB166,농소2리이곡(화훼단지주유소방면),10166,36.31335888,128.2806537
GMB4873,대성2리마을회관,14873,36.12015603,128.2808963
GMB1142,죽장1리마을회관,11142,36.24057875,128.2817961
GMB1143,죽장1리마을회관건너,11143,36.24036311,128.2818899
GMB4872,청소년문화센터,14872,36.12484043,128.2820614
GMB388,상농소(중농소방면),10388,36.29749732,128.2822595
GMB389,상농소(옥성방면),10389,36.29760615,128.2822717
GMB297,외예리(새터방면),10297,36.18362998,128.2823859
GMB298,외예리(내예리방면),10298,36.1835298,128.2824201
GMB892,횡산도롱골,10892,36.19571844,128.2839199
GMB894,횡산입구(내예리방면),10894,36.19790216,128.2839567
GMB896,횡산입구(고아신촌방면),10896,36.19807947,128.2839695
GMB64,송천4리입구(구미대학교건너),10064,36.14936314,128.2840177
GMB895,횡산입구건너,10895,36.19797469,128.2841399
GMB66,송천4리입구건너(구미대학교),10066,36.14944114,128.2842115
